yearID,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,Dallas Mavericks,26.5,36.0,46.0,39,43,-0.68,0.39,-0.3,103.3,104.0,-0.7,91.4,0.235,0.158,0.51,0.47200000000000003,13.6,30.1,0.18,0.47600000000000003,14.4,70.2,0.22699999999999998,82,19830,3097,6934,0.447,358,1096,0.327,2739,5838,0.469,1250,1630,0.767,1072,2430,3502,1838,668,401,1205,1785,7802
2002,Toronto Raptors,28.9,41.0,41.0,40,42,-0.22,-0.4,-0.62,106.9,107.1,-0.2,90.2,0.26899999999999996,0.24100000000000002,0.544,0.507,13.6,25.6,0.201,0.47700000000000004,12.0,70.9,0.217,82,19680,2845,6300,0.452,567,1509,0.376,2278,4791,0.475,1478,1954,0.7559999999999999,810,2366,3176,1765,648,565,1193,1695,7735
2002,Houston Rockets,29.3,42.0,40.0,40,42,-0.44,-0.27,-0.71,102.6,103.1,-0.5,88.8,0.255,0.165,0.501,0.46299999999999997,13.6,31.4,0.18899999999999997,0.47100000000000003,14.7,70.1,0.237,82,19780,2901,6610,0.439,423,1194,0.354,2478,5416,0.45799999999999996,1486,1942,0.765,955,2445,3400,1656,667,350,1275,1702,7711
2002,Boston Celtics,27.5,37.0,45.0,37,45,-1.4,-0.17,-1.58,104.8,106.4,-1.6,88.3,0.28,0.11800000000000001,0.508,0.46399999999999997,12.5,30.7,0.214,0.484,13.0,71.4,0.214,82,19755,2893,6580,0.44,346,994,0.348,2547,5586,0.456,1568,2105,0.745,1059,2505,3564,1759,653,456,1150,1747,7700
2002,New Jersey Nets,30.1,36.0,46.0,36,46,-1.54,-0.31,-1.84,98.5,100.2,-1.7,87.4,0.268,0.141,0.501,0.46299999999999997,14.6,26.6,0.19399999999999998,0.455,13.6,74.0,0.249,82,19730,2938,6664,0.441,305,786,0.38799999999999996,2633,5878,0.44799999999999995,1428,1866,0.765,1055,2393,3448,1715,570,354,1068,1763,7609
2002,Denver Nuggets,26.0,29.0,53.0,31,51,-3.33,-0.19,-3.52,104.6,108.2,-3.6,90.3,0.301,0.156,0.524,0.47700000000000004,13.8,28.9,0.23199999999999998,0.493,12.3,72.8,0.226,82,19980,2837,6629,0.428,496,1480,0.335,2341,5149,0.455,1402,1893,0.741,1025,2411,3436,1482,537,445,1156,1476,7572
2002,Washington Wizards,30.3,30.0,52.0,29,53,-3.99,-0.16,-4.15,101.5,105.9,-4.4,89.7,0.27399999999999997,0.20600000000000002,0.514,0.46799999999999997,14.0,25.6,0.21600000000000003,0.479,12.9,71.9,0.23600000000000002,82,19805,2915,6870,0.424,423,1285,0.32899999999999996,2492,5585,0.446,1306,1756,0.7440000000000001,1117,2310,3427,1817,613,462,1205,1873,7559
2002,Cleveland Cavaliers,25.9,28.0,54.0,27,55,-4.89,0.58,-4.31,103.1,108.6,-5.5,88.2,0.28600000000000003,0.223,0.507,0.465,13.4,29.0,0.21100000000000002,0.491,11.5,69.8,0.17800000000000002,82,19805,2817,6520,0.43200000000000005,474,1344,0.353,2343,5176,0.45299999999999996,1406,1786,0.787,876,2458,3334,1720,558,288,1192,1800,7514
2002,Vancouver Grizzlies,25.7,33.0,49.0,29,53,-4.23,-0.18,-4.41,101.8,106.4,-4.6,91.9,0.294,0.18100000000000002,0.517,0.47100000000000003,14.6,27.5,0.225,0.495,14.1,70.9,0.218,82,19755,2919,6727,0.434,387,1109,0.349,2532,5618,0.451,1269,1717,0.7390000000000001,1114,2336,3450,1779,688,454,1174,1771,7494
2002,Atlanta Hawks,24.8,21.0,61.0,26,56,-5.4,0.61,-4.8,102.8,108.5,-5.7,94.5,0.335,0.142,0.499,0.452,14.7,35.3,0.242,0.488,12.9,69.4,0.23199999999999998,82,19730,2804,6436,0.436,214,715,0.299,2590,5721,0.45299999999999996,1639,2104,0.779,1092,2534,3626,1638,705,363,1256,1645,7461
2002,Golden State Warriors,28.2,27.0,55.0,24,58,-5.82,0.63,-5.19,101.4,107.8,-6.4,90.4,0.256,0.187,0.495,0.455,13.6,30.6,0.19,0.49200000000000005,13.6,69.9,0.245,82,19780,2851,6535,0.436,336,1096,0.307,2515,5439,0.462,1334,1883,0.708,984,2413,3397,1785,646,488,1344,1571,7372
2002,Chicago Bulls,25.5,23.0,59.0,20,62,-7.44,0.7,-6.74,98.2,106.3,-8.1,91.1,0.28800000000000003,0.168,0.501,0.462,15.4,27.8,0.204,0.486,13.7,68.0,0.19699999999999998,82,19805,2811,6491,0.433,300,868,0.34600000000000003,2511,5623,0.447,1413,1958,0.722,924,2359,3283,1817,633,361,1252,1834,7335
2002,Los Angeles Clippers,25.5,21.0,61.0,18,64,-8.54,0.02,-8.52,98.2,107.6,-9.4,90.5,0.302,0.134,0.499,0.456,14.6,26.6,0.218,0.49700000000000005,13.7,71.4,0.239,82,19930,2801,6382,0.439,312,899,0.34700000000000003,2489,5483,0.45399999999999996,1236,1708,0.7240000000000001,902,2544,3446,1664,547,448,1217,1846,7150
2003,Los Angeles Lakers,28.1,60.0,22.0,62,20,7.78,0.12,7.9,110.7,102.3,8.4,92.5,0.257,0.239,0.5429999999999999,0.498,10.9,25.4,0.213,0.473,14.8,70.9,0.221,82,19780,3161,6982,0.45299999999999996,636,1668,0.381,2525,5314,0.475,1486,1793,0.8290000000000001,912,2544,3456,1837,665,449,949,1730,8444
2003,Portland Trail Blazers,28.3,59.0,23.0,59,23,6.5,0.18,6.68,105.9,99.1,6.8,95.4,0.262,0.184,0.535,0.499,13.3,25.6,0.196,0.446,13.6,70.6,0.204,82,19755,3061,6941,0.441,425,1235,0.344,2636,5706,0.462,1853,2382,0.778,1284,2546,3830,1712,594,506,1295,1786,8400
2003,San Antonio Spurs,28.4,60.0,22.0,57,25,5.41,0.23,5.65,105.6,99.7,5.9,90.0,0.348,0.20199999999999999,0.541,0.49700000000000005,15.1,28.8,0.253,0.45299999999999996,14.2,71.3,0.19899999999999998,82,19830,3242,6990,0.46399999999999997,491,1288,0.381,2751,5702,0.48200000000000004,1367,1832,0.746,900,2751,3651,2034,736,457,1192,1666,8342
2003,Phoenix Suns,27.3,49.0,33.0,56,26,5.22,-0.8,4.42,103.8,98.1,5.7,91.6,0.33299999999999996,0.158,0.518,0.46799999999999997,13.8,28.7,0.252,0.46,15.7,73.1,0.225,82,19930,3091,6856,0.451,486,1367,0.35600000000000004,2605,5489,0.475,1562,2129,0.7340000000000001,1078,2554,3632,1909,639,470,1192,1874,8230
2003,Utah Jazz,29.0,50.0,32.0,52,30,3.68,-0.71,2.97,104.1,99.9,4.2,86.8,0.322,0.237,0.523,0.473,13.3,25.9,0.248,0.461,13.9,74.0,0.225,82,19905,3045,6670,0.457,585,1526,0.38299999999999995,2460,5144,0.478,1483,1911,0.7759999999999999,876,2367,3243,1823,622,344,1044,1820,8158
2003,Indiana Pacers,29.2,50.0,32.0,49,33,2.61,0.36,2.97,105.5,102.6,2.9,89.4,0.3,0.177,0.531,0.489,14.5,30.2,0.223,0.483,14.9,72.3,0.19399999999999998,82,19805,2947,6763,0.436,568,1590,0.35700000000000004,2379,5173,0.46,1616,2079,0.777,958,2392,3350,1676,696,300,1177,1888,8078
2003,Sacramento Kings,25.9,48.0,34.0,51,31,3.49,-0.7,2.79,104.6,100.8,3.8,91.6,0.344,0.16899999999999998,0.522,0.469,13.7,29.0,0.263,0.45799999999999996,14.3,72.3,0.228,82,19805,3172,6809,0.466,296,804,0.368,2876,6005,0.479,1406,1826,0.77,959,2614,3573,2070,553,433,1124,1704,8046
2003,Miami Heat,30.9,47.0,35.0,48,34,2.39,0.37,2.76,105.5,102.8,2.7,89.3,0.38,0.10400000000000001,0.537,0.486,16.0,32.5,0.28300000000000003,0.46799999999999997,15.2,70.2,0.256,82,19930,3049,6743,0.452,467,1279,0.365,2582,5464,0.473,1430,1936,0.7390000000000001,943,2466,3409,1892,651,500,1262,1678,7995
2003,Minnesota Timberwolves,28.1,50.0,32.0,48,34,2.33,0.38,2.71,107.2,104.7,2.5,92.5,0.311,0.19899999999999998,0.528,0.486,13.3,30.2,0.228,0.47700000000000004,13.4,72.7,0.24100000000000002,82,19855,2975,6640,0.44799999999999995,245,787,0.311,2730,5853,0.466,1746,2253,0.775,1042,2415,3457,1771,844,284,1212,1804,7941
2003,Charlotte Hornets,28.2,51.0,31.0,47,35,2.07,0.39,2.46,106.1,103.8,2.3,91.9,0.268,0.11800000000000001,0.528,0.488,12.9,28.2,0.20600000000000002,0.47200000000000003,12.7,72.9,0.203,82,19905,2911,6608,0.441,379,1119,0.33899999999999997,2532,5489,0.461,1739,2271,0.7659999999999999,1004,2622,3626,1910,696,443,1210,1811,7940
2003,New York Knicks,25.9,43.0,39.0,46,36,1.48,0.42,1.89,104.3,102.6,1.7,88.8,0.316,0.196,0.522,0.474,14.8,30.3,0.243,0.462,12.6,72.4,0.209,82,19855,2967,6725,0.441,606,1582,0.38299999999999995,2361,5143,0.45899999999999996,1320,1620,0.815,842,2376,3218,1800,579,255,1149,1888,7860
2003,Seattle SuperSonics,28.3,48.0,34.0,48,34,2.3,-0.55,1.76,105.0,102.5,2.5,91.4,0.33899999999999997,0.11900000000000001,0.52,0.466,13.7,30.3,0.263,0.488,16.2,72.7,0.243,82,19830,2908,6297,0.462,449,1270,0.354,2459,5027,0.489,1591,2194,0.725,939,2556,3495,1636,629,529,1295,1672,7856
2003,Detroit Pistons,25.2,44.0,38.0,44,38,1.13,0.43,1.57,103.7,102.5,1.2,91.5,0.285,0.17,0.514,0.473,13.7,29.7,0.21100000000000002,0.47,14.8,70.3,0.222,82,19805,3005,6776,0.44299999999999995,394,1149,0.34299999999999997,2611,5627,0.46399999999999997,1430,1928,0.742,1049,2440,3489,1719,665,404,1208,1801,7834
2003,Philadelphia 76ers,29.1,47.0,35.0,47,35,2.11,-0.59,1.52,103.9,101.6,2.3,89.4,0.285,0.161,0.511,0.465,13.9,31.7,0.21899999999999997,0.46399999999999997,14.0,73.1,0.226,82,19755,2906,6585,0.441,346,1041,0.332,2560,5544,0.462,1662,2195,0.757,991,2528,3519,1887,717,374,1212,1772,7820
2003,Orlando Magic,26.9,40.0,42.0,41,41,-0.12,0.49,0.37,103.7,103.9,-0.2,88.0,0.27,0.196,0.512,0.47200000000000003,12.8,28.1,0.201,0.484,14.3,71.8,0.21,82,19855,2987,6491,0.46,379,1150,0.33,2608,5341,0.488,1450,1947,0.745,992,2378,3370,1860,725,316,1248,1634,7803
2003,Milwaukee Bucks,29.3,42.0,40.0,42,40,0.23,-0.48,-0.24,108.8,108.6,0.2,90.4,0.287,0.22899999999999998,0.5429999999999999,0.5,12.2,25.6,0.222,0.494,13.5,69.9,0.237,82,19930,2991,6714,0.445,349,997,0.35,2642,5717,0.462,1455,2014,0.722,985,2541,3526,1782,605,461,1388,2028,7786
2003,Dallas Mavericks,26.9,42.0,40.0,41,41,0.13,-0.53,-0.39,105.2,105.0,0.2,93.1,0.307,0.235,0.526,0.478,13.3,27.0,0.239,0.486,15.1,71.1,0.25,82,19780,2894,6189,0.46799999999999997,224,641,0.349,2670,5548,0.48100000000000004,1750,2349,0.745,1021,2381,3402,2103,708,467,1374,1837,7762
2003,Toronto Raptors,24.4,38.0,44.0,38,44,-1.13,0.54,-0.6,108.3,109.5,-1.2,94.2,0.34299999999999997,0.17800000000000002,0.526,0.47200000000000003,13.9,35.0,0.267,0.48200000000000004,12.2,67.9,0.22,82,19905,2859,6434,0.444,402,1141,0.35200000000000004,2457,5293,0.46399999999999997,1594,2011,0.7929999999999999,937,2558,3495,1679,611,473,1367,1783,7714
2003,Houston Rockets,26.9,44.0,38.0,40,42,-0.39,-0.36,-0.75,101.2,101.6,-0.4,90.9,0.306,0.331,0.514,0.47,13.4,23.6,0.22699999999999998,0.47100000000000003,15.1,72.5,0.242,82,19905,2914,6695,0.435,404,1075,0.376,2510,5620,0.447,1467,1910,0.768,1097,2475,3572,1807,656,394,1212,1769,7699
2003,Boston Celtics,28.4,37.0,45.0,38,44,-1.01,-0.46,-1.47,103.0,104.1,-1.1,88.2,0.325,0.127,0.513,0.46,13.0,27.3,0.253,0.47700000000000004,13.8,71.6,0.212,82,19755,2835,6490,0.43700000000000006,390,1178,0.331,2445,5312,0.46,1633,2177,0.75,1008,2462,3470,1605,574,461,1291,1784,7693
2003,New Jersey Nets,30.2,37.0,45.0,37,45,-1.35,-0.26,-1.61,104.7,106.2,-1.5,90.7,0.24100000000000002,0.235,0.528,0.486,13.4,24.4,0.196,0.485,13.7,71.8,0.261,82,19930,2840,6461,0.44,439,1267,0.34600000000000003,2401,5194,0.462,1569,2044,0.768,1024,2564,3588,1506,594,493,1276,1602,7688
2003,Denver Nuggets,24.9,28.0,54.0,32,50,-3.23,0.63,-2.6,103.9,107.3,-3.4,92.7,0.287,0.19,0.526,0.48700000000000004,14.2,27.0,0.212,0.491,13.4,68.7,0.19699999999999998,82,19830,2700,6509,0.415,719,2155,0.33399999999999996,1981,4354,0.455,1480,1994,0.742,849,2471,3320,1575,720,303,1147,1758,7599
2003,Washington Wizards,25.3,27.0,55.0,29,53,-4.12,0.68,-3.45,102.3,106.8,-4.5,91.3,0.335,0.182,0.516,0.467,14.8,29.1,0.252,0.48100000000000004,13.1,70.2,0.222,82,19855,2887,6599,0.43700000000000006,456,1291,0.353,2431,5308,0.45799999999999996,1325,1780,0.7440000000000001,963,2385,3348,1775,679,295,1085,1712,7555
2003,Cleveland Cavaliers,27.2,35.0,47.0,31,51,-3.56,-0.31,-3.87,102.3,106.1,-3.8,91.0,0.313,0.177,0.527,0.47600000000000003,15.7,27.9,0.248,0.469,12.1,70.4,0.222,82,19830,2816,6394,0.44,253,811,0.312,2563,5583,0.45899999999999996,1617,2077,0.779,917,2395,3312,1612,621,390,1095,1644,7502
2003,Vancouver Grizzlies,26.5,25.0,57.0,25,57,-5.05,-0.08,-5.13,96.7,102.4,-5.7,87.8,0.259,0.16899999999999998,0.483,0.439,13.8,26.8,0.198,0.47,14.1,73.9,0.257,82,19830,2850,6746,0.42200000000000004,293,896,0.327,2557,5850,0.43700000000000006,1502,2012,0.747,1118,2542,3660,1712,636,521,1501,1864,7495
2003,Atlanta Hawks,25.2,30.0,52.0,27,55,-5.13,-0.17,-5.31,100.2,105.6,-5.4,93.5,0.3,0.14800000000000002,0.512,0.47100000000000003,15.4,27.7,0.217,0.47,13.3,69.5,0.263,82,19905,2700,6277,0.43,533,1488,0.358,2167,4789,0.452,1559,2021,0.7709999999999999,883,2445,3328,1620,556,468,1104,1748,7492
2003,Golden State Warriors,27.6,24.0,58.0,24,58,-5.87,-0.23,-6.1,100.5,107.0,-6.5,89.9,0.282,0.179,0.49700000000000005,0.45799999999999996,13.6,28.2,0.203,0.489,13.1,70.7,0.226,82,19805,2847,6664,0.42700000000000005,409,1193,0.34299999999999997,2438,5471,0.446,1350,1879,0.718,1023,2355,3378,1583,609,392,1181,1761,7453
2003,Chicago Bulls,24.1,17.0,65.0,17,65,-8.28,0.87,-7.41,92.2,101.3,-9.1,91.0,0.28300000000000003,0.126,0.469,0.428,17.1,31.3,0.198,0.47700000000000004,16.5,73.3,0.29,82,19830,2688,6517,0.41200000000000003,348,1100,0.316,2340,5417,0.43200000000000005,1292,1689,0.765,948,2464,3412,1501,592,324,1167,1856,7016
2003,Los Angeles Clippers,23.5,17.0,65.0,16,66,-9.62,0.04,-9.59,96.5,106.7,-10.2,94.0,0.298,0.133,0.491,0.444,16.4,31.0,0.223,0.484,13.0,73.2,0.252,82,19730,2689,6544,0.41100000000000003,229,824,0.278,2460,5720,0.43,1294,1850,0.6990000000000001,1112,2363,3475,1737,712,422,1514,2056,6901
2004,Los Angeles Lakers,27.3,57.0,25.0,62,20,7.22,0.29,7.51,102.2,94.1,8.1,89.2,0.322,0.177,0.511,0.473,14.1,29.5,0.21899999999999997,0.433,14.8,74.6,0.215,82,19805,3322,7230,0.45899999999999996,507,1456,0.348,2815,5774,0.488,1475,1854,0.7959999999999999,1174,2538,3712,1963,656,437,1000,1609,8626
2004,Portland Trail Blazers,29.7,58.0,24.0,57,25,5.49,0.37,5.86,105.9,99.7,6.2,89.0,0.265,0.13699999999999998,0.528,0.486,12.4,26.7,0.207,0.444,12.9,72.5,0.215,82,19780,3103,6711,0.462,601,1498,0.401,2502,5213,0.48,1626,2044,0.795,888,2492,3380,2152,710,325,1137,1586,8433
2004,San Antonio Spurs,29.3,55.0,27.0,55,27,5.01,0.4,5.41,110.3,104.9,5.4,92.8,0.305,0.223,0.5539999999999999,0.507,13.0,26.0,0.242,0.483,13.7,69.8,0.193,82,19855,3028,6676,0.45399999999999996,365,1115,0.327,2663,5561,0.479,1631,2352,0.693,1001,2535,3536,1948,682,379,1132,1732,8052
2004,Phoenix Suns,27.4,54.0,28.0,59,23,5.84,-0.81,5.04,102.0,95.4,6.6,87.9,0.32799999999999996,0.153,0.511,0.461,14.7,30.1,0.247,0.441,15.5,71.8,0.20199999999999999,82,19780,2970,6650,0.447,401,1145,0.35,2569,5505,0.467,1698,2192,0.775,960,2502,3462,1872,554,383,1110,1668,8039
2004,Utah Jazz,27.1,61.0,21.0,58,24,5.76,-0.82,4.93,103.8,97.2,6.6,87.5,0.319,0.203,0.52,0.47100000000000003,14.1,28.5,0.243,0.45899999999999996,15.7,73.9,0.218,82,19730,2993,6763,0.44299999999999995,331,985,0.336,2662,5778,0.461,1655,2159,0.767,1083,2387,3470,1794,745,520,1278,1804,7972
2004,Indiana Pacers,27.4,52.0,30.0,53,29,4.44,0.42,4.86,112.1,107.4,4.7,93.2,0.256,0.201,0.536,0.495,11.1,31.4,0.204,0.498,13.9,71.6,0.214,82,19805,2939,6590,0.446,723,1936,0.373,2216,4654,0.47600000000000003,1363,1782,0.765,907,2318,3225,1782,661,387,1188,1784,7964
2004,Sacramento Kings,29.8,56.0,26.0,52,30,3.9,0.45,4.35,105.5,101.3,4.2,92.3,0.35200000000000004,0.16699999999999998,0.522,0.48100000000000004,12.8,28.1,0.244,0.47100000000000003,14.3,73.3,0.222,82,19880,2963,6657,0.445,447,1314,0.34,2516,5343,0.47100000000000003,1557,2143,0.727,1047,2381,3428,1915,795,565,1226,1903,7930
2004,Miami Heat,26.0,50.0,32.0,48,34,2.44,0.52,2.95,104.8,102.2,2.6,91.4,0.322,0.19699999999999998,0.522,0.479,13.9,29.5,0.23399999999999999,0.465,15.7,68.4,0.251,82,19705,2843,6415,0.44299999999999995,553,1599,0.34600000000000003,2290,4816,0.475,1572,2095,0.75,851,2440,3291,1683,770,331,1332,1837,7811
2004,Minnesota Timberwolves,28.3,45.0,37.0,47,35,1.73,0.55,2.28,100.9,99.0,1.9,87.8,0.28600000000000003,0.22699999999999998,0.528,0.484,16.4,26.5,0.221,0.447,13.1,74.5,0.233,82,19805,2817,6579,0.428,329,1024,0.321,2488,5555,0.44799999999999995,1808,2302,0.785,1149,2416,3565,1653,594,376,1344,1816,7771
2004,Charlotte Hornets,27.7,47.0,35.0,49,33,2.5,-0.63,1.88,100.8,98.0,2.8,89.4,0.29100000000000004,0.17600000000000002,0.515,0.47100000000000003,14.4,25.9,0.21899999999999997,0.46,15.7,73.9,0.221,82,19755,3033,6571,0.462,326,897,0.363,2707,5674,0.47700000000000004,1361,1743,0.7809999999999999,875,2645,3520,1890,561,462,1043,1731,7753
2004,New York Knicks,25.6,43.0,39.0,44,38,1.07,0.58,1.65,103.9,102.7,1.2,93.3,0.319,0.146,0.517,0.467,14.2,30.5,0.245,0.48100000000000004,15.6,69.3,0.221,82,19730,2958,6671,0.44299999999999995,415,1202,0.345,2543,5469,0.465,1392,1865,0.746,924,2406,3330,1586,734,383,1249,1862,7723
2004,Seattle SuperSonics,26.5,41.0,41.0,44,38,1.06,-0.64,0.42,106.5,105.4,1.1,91.6,0.33,0.172,0.528,0.47700000000000004,12.7,27.6,0.255,0.485,13.3,71.8,0.213,82,19830,2904,6768,0.429,429,1248,0.344,2475,5520,0.44799999999999995,1474,2000,0.737,1003,2350,3353,1584,547,308,1123,1744,7711
2004,Detroit Pistons,26.0,37.0,45.0,39,43,-0.63,0.66,0.02,107.3,108.0,-0.7,89.9,0.27,0.294,0.54,0.501,13.9,27.2,0.207,0.48700000000000004,13.9,68.5,0.237,82,19855,2875,6511,0.442,429,1283,0.33399999999999996,2446,5228,0.46799999999999997,1470,2028,0.725,1002,2533,3535,1681,576,389,1211,1691,7649
2004,Philadelphia 76ers,28.1,37.0,45.0,39,43,-0.73,0.66,-0.07,103.0,103.8,-0.8,89.8,0.311,0.19699999999999998,0.517,0.475,14.1,28.4,0.226,0.47600000000000003,13.3,72.1,0.21100000000000002,82,19855,2922,6753,0.433,247,786,0.314,2675,5967,0.44799999999999995,1528,2030,0.753,1118,2619,3737,1808,585,537,1216,1743,7619
2004,Orlando Magic,26.4,42.0,40.0,43,39,0.52,-0.65,-0.13,102.2,101.7,0.5,88.0,0.298,0.21100000000000002,0.51,0.46299999999999997,13.5,27.4,0.22699999999999998,0.46299999999999997,14.5,73.4,0.26,82,19905,2829,6529,0.433,419,1249,0.335,2410,5280,0.456,1534,1976,0.7759999999999999,996,2507,3503,1648,627,408,1350,1826,7611
2004,Milwaukee Bucks,24.9,42.0,40.0,37,45,-1.22,0.69,-0.53,101.9,103.3,-1.4,86.6,0.35600000000000004,0.127,0.509,0.456,16.1,34.1,0.266,0.46799999999999997,15.4,72.4,0.319,82,19880,2881,6513,0.442,406,1115,0.364,2475,5398,0.45899999999999996,1374,1732,0.7929999999999999,950,2543,3493,1695,608,391,1289,1897,7542
2004,Dallas Mavericks,27.6,41.0,41.0,37,45,-1.27,0.69,-0.58,103.7,105.1,-1.4,86.2,0.267,0.17,0.515,0.478,14.4,31.2,0.195,0.48200000000000004,13.3,70.0,0.18600000000000003,82,19830,2772,6605,0.42,531,1666,0.319,2241,4939,0.45399999999999996,1454,1937,0.7509999999999999,1091,2418,3509,1716,708,346,1228,1715,7529
2004,Toronto Raptors,30.3,41.0,41.0,41,41,-0.1,-0.62,-0.72,102.3,102.4,-0.1,89.1,0.293,0.252,0.505,0.46,14.1,30.6,0.22,0.47600000000000003,15.0,71.3,0.218,82,19830,2758,6556,0.42100000000000004,433,1269,0.341,2325,5287,0.44,1579,2211,0.7140000000000001,1115,2392,3507,1537,733,406,1439,1712,7528
2004,Houston Rockets,29.6,39.0,43.0,36,46,-1.48,-0.49,-1.97,101.7,103.3,-1.6,89.5,0.266,0.171,0.518,0.474,15.1,28.0,0.21100000000000002,0.461,13.2,72.8,0.259,82,19755,2842,6434,0.442,408,1140,0.358,2434,5294,0.46,1409,2069,0.6809999999999999,1029,2669,3698,1676,661,537,1203,1667,7501
2004,Boston Celtics,26.4,36.0,46.0,37,45,-1.45,-0.54,-1.99,102.1,103.7,-1.6,93.2,0.327,0.249,0.532,0.486,15.4,25.2,0.245,0.479,15.7,69.5,0.24,82,19805,2753,6322,0.435,449,1281,0.35100000000000003,2304,5041,0.457,1538,2014,0.764,965,2452,3417,1774,726,411,1182,1709,7493
2004,New Jersey Nets,24.4,29.0,53.0,30,52,-3.74,0.8,-2.94,101.4,105.5,-4.1,92.6,0.28,0.18,0.515,0.475,14.3,26.6,0.209,0.48200000000000004,14.7,69.9,0.24,82,19980,2898,6467,0.44799999999999995,381,1102,0.34600000000000003,2517,5365,0.469,1263,1728,0.731,1040,2376,3416,1768,613,443,1213,1554,7440
2004,Denver Nuggets,27.5,33.0,49.0,33,49,-2.49,-0.46,-2.95,99.1,101.9,-2.8,88.0,0.321,0.158,0.505,0.456,15.5,28.2,0.242,0.467,14.7,70.7,0.231,82,19755,2729,6417,0.425,485,1357,0.35700000000000004,2244,5060,0.44299999999999995,1459,1915,0.762,940,2459,3399,1565,590,313,1137,1812,7402
2004,Washington Wizards,24.9,35.0,47.0,33,49,-2.62,-0.44,-3.07,101.4,104.2,-2.8,90.8,0.301,0.11599999999999999,0.498,0.451,13.7,31.1,0.226,0.469,12.3,73.0,0.221,82,19705,2813,6372,0.441,377,1123,0.336,2436,5249,0.46399999999999997,1398,1856,0.753,862,2473,3335,2009,709,322,1209,1722,7401
2004,Cleveland Cavaliers,27.6,33.0,49.0,31,51,-3.01,-0.4,-3.42,97.0,100.4,-3.4,86.8,0.26,0.204,0.495,0.45399999999999996,14.1,23.8,0.195,0.449,14.1,70.1,0.24100000000000002,82,19780,2747,6314,0.435,333,968,0.344,2414,5346,0.452,1561,2074,0.753,1014,2492,3506,1702,659,570,1241,1664,7388
2004,Vancouver Grizzlies,24.3,28.0,54.0,28,54,-4.59,0.84,-3.74,103.5,108.5,-5.0,91.0,0.35,0.156,0.512,0.45299999999999996,15.0,32.8,0.275,0.494,12.9,70.0,0.231,82,19930,2738,6195,0.442,515,1406,0.366,2223,4789,0.46399999999999997,1371,1774,0.773,847,2647,3494,1579,560,443,1373,1762,7362
2004,Atlanta Hawks,26.2,28.0,54.0,28,54,-4.65,-0.36,-5.0,101.0,106.1,-5.1,90.8,0.303,0.191,0.514,0.465,15.4,28.6,0.235,0.47600000000000003,13.1,70.5,0.23399999999999999,82,19830,2798,6753,0.414,429,1256,0.342,2369,5497,0.431,1330,1834,0.725,1048,2519,3567,1793,659,396,1321,1911,7355
2004,Golden State Warriors,24.4,25.0,57.0,25,57,-5.63,-0.48,-6.12,98.8,104.8,-6.0,92.2,0.337,0.19399999999999998,0.5,0.45399999999999996,16.0,30.7,0.24100000000000002,0.486,14.9,69.5,0.214,82,19780,2690,6172,0.436,252,786,0.321,2438,5386,0.45299999999999996,1639,2196,0.746,1103,2272,3375,1671,583,494,1365,2096,7271
2004,Chicago Bulls,26.8,23.0,59.0,23,59,-6.35,-0.33,-6.69,96.6,103.4,-6.8,92.2,0.272,0.18600000000000003,0.486,0.446,14.9,28.1,0.19699999999999998,0.469,14.1,71.4,0.253,82,19855,2682,6260,0.428,339,992,0.342,2343,5268,0.445,1512,2009,0.753,941,2408,3349,1640,654,358,1307,1701,7215
2004,Los Angeles Clippers,25.8,21.0,61.0,22,60,-7.02,-0.23,-7.25,102.7,110.4,-7.7,90.8,0.29600000000000004,0.184,0.504,0.461,12.8,28.1,0.218,0.502,12.7,68.7,0.214,82,19980,2654,6348,0.418,461,1294,0.35600000000000004,2193,5054,0.434,1237,1650,0.75,830,2419,3249,1574,604,402,1164,1748,7006
2005,Los Angeles Lakers,28.5,59.0,23.0,63,19,7.8,0.03,7.84,107.5,98.8,8.7,88.9,0.32899999999999996,0.21600000000000003,0.534,0.49200000000000005,13.2,29.1,0.23800000000000002,0.452,14.7,73.6,0.23600000000000002,82,19780,3351,7018,0.47700000000000004,796,2026,0.39299999999999996,2555,4992,0.512,1556,2080,0.748,967,2652,3619,1927,572,453,1125,1563,9054
2005,Portland Trail Blazers,25.2,62.0,20.0,59,23,7.12,-0.04,7.08,114.5,107.1,7.4,95.9,0.29600000000000004,0.289,0.5710000000000001,0.534,12.4,27.5,0.222,0.478,12.0,68.3,0.17600000000000002,82,19855,3203,6978,0.45899999999999996,522,1396,0.374,2681,5582,0.48,1577,2004,0.787,1023,2455,3478,2005,674,316,1073,1685,8505
2005,San Antonio Spurs,27.7,58.0,24.0,57,25,5.74,0.11,5.86,110.3,104.1,6.2,92.7,0.34600000000000003,0.19,0.545,0.49200000000000005,12.5,28.6,0.273,0.47200000000000003,14.3,70.2,0.239,82,19730,3058,6691,0.457,463,1273,0.364,2595,5418,0.479,1826,2314,0.789,990,2530,3520,1610,708,461,1102,1827,8405
